numSample,radar_X_m,radar_Y_m,radar_Z_m,dim_X_m,dim_Y_m,dim_Z_m,rotation_y,class
8843,51.13,-1.21,-0.13,4.7,2.0,1.71,-0.03,1
8845,37.66,3.56,0.07,4.75,1.99,1.41,0.28,1
8846,37.6,3.6,0.16,4.7,2.0,1.7,0.18,1
8848,37.13,3.97,0.19,4.7,2.0,1.7,0.27,1
8849,36.86,4.1,-0.1,4.7,2.0,1.7,0.21,1
8850,36.73,4.11,0.67,4.7,2.0,1.7,0.24,1
8851,36.46,4.56,0.2,4.7,2.0,1.88,0.3,1
8852,36.07,5.16,0.08,4.77,1.89,1.45,0.25,1
8853,35.98,5.49,0.5,4.7,2.0,1.75,0.3,1
8854,35.95,5.55,-0.06,4.7,2.0,1.7,0.3,1
8855,35.89,5.65,0.57,4.7,2.0,1.7,0.3,1
8856,35.96,5.6,0.16,4.7,2.0,1.7,0.3,1
8857,36.07,5.77,0.4,4.7,2.0,1.9,0.3,1
8858,36.15,5.57,0.52,4.7,2.0,1.7,0.27,1
8859,36.5,5.41,-0.18,4.7,2.0,1.7,0.21,1
8860,36.63,5.19,0.53,4.7,2.0,1.7,0.27,1
8861,37.06,4.91,0.53,4.7,2.0,1.7,0.21,1
8862,37.63,4.53,-0.04,4.7,2.0,1.7,0.21,1
8863,38.05,4.24,0.1,4.7,2.0,1.7,0.24,1
8864,50.52,-0.2,0.53,4.7,2.0,1.7,0.0,1
8866,53.79,-1.18,0.17,4.7,2.0,1.7,0.0,1
8872,53.82,-1.32,0.66,4.7,2.0,1.7,0.0,1
8873,53.8,-1.3,0.13,4.7,2.0,1.7,0.0,1
8874,53.75,-1.19,0.72,4.7,2.0,1.7,0.0,1
8875,53.62,-1.1,0.08,4.7,2.0,1.7,0.0,1
8876,53.54,-1.1,0.65,4.7,2.0,1.7,0.0,1
8877,53.59,-1.21,-0.31,4.79,1.96,1.51,-0.05,1
8878,53.36,-1.4,0.8,4.7,2.0,1.7,-0.06,1
8879,71.67,-2.43,-0.27,4.7,2.34,1.7,-0.06,1
8880,71.41,-2.23,-0.36,4.74,1.97,1.68,-0.04,1
8881,70.63,-2.05,-0.32,4.7,2.14,1.7,-0.06,1
8882,70.42,-2.11,0.52,4.7,2.09,1.79,-0.06,1
8883,70.1,-2.13,-0.38,4.7,2.0,1.7,-0.06,1
8884,69.75,-2.12,0.49,4.7,2.02,1.7,-0.06,1
8885,69.47,-1.76,-0.34,4.7,2.0,1.7,-0.03,1
8887,68.99,-1.5,-0.25,4.7,2.0,1.7,0.0,1
8888,68.6,-1.76,1.01,4.7,2.0,1.77,-0.03,1
8889,67.29,-1.51,0.42,4.7,2.17,1.7,0.0,1
8890,67.15,-1.46,0.95,4.72,2.05,2.07,-0.04,1
8891,66.85,-1.42,0.21,4.7,2.0,2.08,0.0,1
8892,66.56,-1.29,0.88,4.7,2.0,2.12,-0.03,1
8893,66.22,-1.51,0.42,4.7,2.05,1.7,-0.06,1
8894,65.98,-1.23,0.96,4.7,2.03,2.05,0.0,1
8895,65.79,-1.18,0.38,4.7,2.1,1.7,6.28,1
8896,65.44,-1.13,1.41,4.7,2.04,2.06,0.0,1
8897,65.35,-1.07,0.35,4.7,2.11,1.7,0.0,1
8898,65.06,-0.94,0.91,4.7,2.05,2.02,0.0,1
8899,64.94,-0.94,0.38,4.7,2.0,1.7,0.0,1
8900,64.05,-0.45,0.08,4.7,2.0,2.13,0.0,1
8901,63.79,-0.15,0.85,4.7,2.0,2.04,0.0,1
8902,63.67,-0.1,0.08,4.7,2.12,2.07,0.0,1
8903,63.51,0.01,0.87,4.7,2.0,1.95,0.0,1
8904,63.42,0.04,0.35,4.7,2.09,1.7,0.0,1
8905,63.38,0.14,0.83,4.78,2.01,1.96,-0.03,1
8906,63.3,0.08,0.1,4.7,2.13,2.07,0.0,1
8907,63.09,0.17,0.88,4.7,2.0,1.89,0.0,1
8908,63.08,0.13,0.09,4.7,2.0,2.12,0.0,1
8909,62.95,0.2,0.83,4.7,2.0,2.04,0.0,1
8910,63.0,0.1,0.11,4.7,2.0,2.02,0.0,1
8911,62.9,0.19,0.25,4.7,2.05,1.7,0.0,1
8912,63.06,0.18,0.3,4.75,2.17,1.69,-0.0,1
8913,62.85,-0.05,0.09,4.7,2.0,2.09,0.0,1
8914,62.96,-0.06,0.3,4.7,2.0,1.83,0.0,1
8915,62.95,-0.14,0.28,4.7,2.21,1.7,0.0,1
8916,62.88,-0.2,0.36,4.7,2.07,1.71,0.0,1
8917,62.93,-0.33,0.29,4.7,2.0,1.7,0.0,1
8918,62.89,-0.39,0.36,4.7,2.0,1.72,0.0,1
8919,63.1,-0.47,0.86,4.7,2.0,1.95,0.0,1
8920,63.06,-0.55,0.33,4.7,2.0,1.76,0.0,1
8921,63.25,-0.47,0.82,4.7,2.08,1.98,0.0,1
8922,63.25,-0.39,0.91,4.7,2.0,1.92,0.0,1
8923,63.39,-0.55,-0.34,4.7,2.0,1.7,0.0,1
8924,63.32,-0.43,0.34,4.7,2.0,1.7,0.0,1
8925,63.48,-0.38,0.1,4.7,2.21,2.06,0.0,1
8926,63.5,-0.28,0.8,4.77,1.88,1.95,-0.0,1
8927,63.47,-0.33,-0.26,4.7,2.17,1.7,0.0,1
8928,63.36,-0.2,0.76,4.7,2.06,2.06,0.0,1
8929,63.38,-0.23,-0.21,4.7,2.0,1.75,0.0,1
8930,63.4,-0.13,0.29,4.7,2.0,1.68,0.0,1
8931,63.37,0.05,-0.24,4.7,2.0,1.7,0.0,1
8932,63.34,-0.15,0.4,4.7,2.0,1.72,0.0,1
8933,63.17,-0.09,0.3,4.7,2.0,1.76,0.0,1
8934,62.96,-0.2,0.21,4.71,2.0,1.93,0.0,1
8935,62.81,-0.06,-0.4,4.7,2.0,1.7,0.0,1
8936,62.75,-0.22,0.17,4.7,2.25,1.85,0.0,1
8937,62.93,-0.02,-0.31,4.79,1.86,1.47,0.03,1
8938,62.72,-0.04,0.23,4.7,2.11,1.7,0.0,1
8939,62.55,-0.02,-0.27,4.7,2.17,1.7,0.0,1
8940,62.69,-0.09,0.34,4.7,2.06,1.78,0.0,1
8941,62.64,0.06,-0.42,4.7,2.13,1.7,0.0,1
8942,62.67,0.04,0.4,4.7,2.0,1.76,0.0,1
8943,62.53,0.06,-0.39,4.7,2.0,1.71,0.0,1
8944,62.5,-0.17,0.66,4.7,2.0,2.14,0.0,1
8945,62.46,-0.14,-0.33,4.7,2.11,1.7,0.0,1
8946,62.45,-0.79,-0.42,4.7,2.0,1.87,0.0,1
8947,62.44,-0.94,0.69,4.7,2.0,2.09,0.0,1
8948,62.28,-1.11,-0.34,4.7,2.06,1.7,0.0,1
8949,62.42,-1.44,0.25,4.7,2.0,1.78,-0.02,1
8950,62.45,-1.46,-1.0,4.7,2.05,1.7,0.0,1
8951,62.46,-1.64,0.81,4.7,2.0,1.98,0.0,1
8952,62.42,-1.83,-0.4,4.7,2.0,1.71,0.0,1
8953,62.52,-1.96,0.31,4.7,2.05,1.7,-0.03,1
8954,62.32,-1.87,-0.66,4.7,2.0,2.16,0.0,1
8955,62.42,-2.11,0.11,4.7,2.0,2.09,-0.03,1
8956,62.43,-2.28,0.23,4.7,2.14,1.7,0.0,1
8957,62.46,-2.39,0.27,4.7,2.12,1.7,-0.06,1
8958,62.6,-2.42,-0.27,4.7,2.0,1.7,-0.06,1
8959,62.65,-2.67,-0.35,4.7,2.12,1.7,-0.06,1
8960,62.68,-2.77,0.28,4.7,2.08,1.7,-0.03,1
8961,62.8,-2.81,-0.44,4.71,2.12,1.73,-0.07,1
8962,62.66,-2.92,0.72,4.7,2.11,2.02,-0.06,1
8963,62.77,-3.02,-0.34,4.7,2.0,1.7,6.22,1
8964,62.85,-3.12,0.29,4.7,2.0,1.95,-0.06,1
8965,62.98,-2.94,-0.12,4.7,2.0,1.7,0.0,1
8966,62.9,-3.15,0.25,4.7,2.2,1.78,-0.06,1
8967,62.9,-3.03,-0.39,4.7,2.14,1.7,0.0,1
8968,62.98,-3.2,0.11,4.7,2.21,2.11,-0.06,1
8969,63.14,-3.19,-0.31,4.7,2.0,1.7,-0.06,1
8970,63.03,-3.03,0.33,4.7,2.05,1.7,-0.03,1
8971,63.37,-2.89,-0.4,4.7,2.0,1.7,-0.06,1
8972,63.45,-2.84,0.08,4.7,2.25,2.12,-0.06,1
8973,63.59,-2.77,-0.35,4.7,2.0,1.7,-0.06,1
8974,63.59,-2.76,0.29,4.7,2.12,1.71,6.22,1
8975,63.55,-2.55,-0.37,4.7,2.06,1.83,0.0,1
8976,63.71,-2.6,0.32,4.7,2.12,1.7,0.0,1
8977,63.64,-2.55,-0.41,4.7,2.0,1.7,0.0,1
8978,63.78,-2.57,0.28,4.7,2.0,1.78,0.0,1
8979,63.84,-2.53,-0.59,4.7,2.17,2.09,-0.04,1
8980,63.83,-2.6,0.26,4.7,2.0,1.7,-0.03,1
8981,63.75,-2.36,-0.41,4.7,2.0,1.7,-0.03,1
8982,63.9,-2.63,0.78,4.7,2.06,1.98,-0.06,1
8983,64.13,-2.78,0.26,4.7,2.12,1.92,-0.06,1
8984,64.28,-2.58,-0.33,4.7,2.0,1.7,-0.03,1
8985,64.31,-2.65,0.89,4.7,2.0,1.97,0.0,1
8986,64.45,-2.63,-0.19,4.7,2.0,1.7,0.0,1
8987,64.51,-2.81,0.49,4.7,2.0,1.7,-0.06,1
8988,64.59,-2.52,-0.39,4.7,2.0,1.7,0.0,1
8989,64.77,-2.71,0.38,4.7,2.16,1.86,-0.03,1
8990,64.83,-2.59,-0.32,4.78,2.04,1.52,0.01,1
8991,64.92,-2.65,0.34,4.7,2.0,1.71,-0.03,1
8992,65.17,-2.54,-0.32,4.7,1.93,1.53,-0.05,1
8993,65.27,-2.56,0.29,4.7,2.02,1.79,-0.06,1
8995,66.33,-2.83,0.34,4.74,1.96,1.72,-0.14,1
8996,66.51,-2.48,-0.35,4.7,2.0,1.7,-0.03,1
8997,66.55,-2.5,0.34,4.7,2.0,1.7,0.0,1
8998,66.8,-2.44,-1.0,4.7,2.02,1.7,-0.03,1
8999,67.09,-2.54,0.78,4.7,2.0,2.11,-0.06,1
9000,67.37,-2.26,-0.36,4.7,2.0,1.7,0.0,1
9001,67.52,-2.26,0.27,4.7,2.17,1.85,0.0,1
9002,67.83,-2.19,-0.39,4.7,2.0,1.7,0.0,1
9003,67.97,-2.25,0.26,4.7,2.12,2.01,0.0,1
9005,68.7,-2.25,-0.68,4.7,2.0,2.35,-0.03,1
9005,71.32,46.64,-1.0,5.7,2.0,1.7,2.93,1
9006,69.78,-2.67,-1.0,4.7,2.08,1.7,-0.03,1
9007,70.15,-2.72,-0.33,4.7,2.0,1.7,-0.03,1
9008,70.21,-2.85,-0.23,4.7,2.0,1.7,-0.03,1
9009,70.48,-2.68,-0.35,4.7,2.17,1.76,-0.03,1
9010,70.72,-3.02,-0.28,4.7,2.07,1.72,-0.12,1
9011,70.94,-2.73,-0.34,4.7,2.0,1.7,-0.06,1
9012,71.08,-2.67,0.49,4.7,2.14,1.78,-0.06,1
9013,71.32,-2.56,-0.31,4.7,2.29,1.79,-0.03,1
9014,71.4,-2.67,0.82,4.7,2.29,2.35,-0.03,1
9015,71.82,-2.71,-0.36,4.7,1.98,1.68,-0.11,1
9016,71.88,-2.6,0.41,4.7,2.21,1.7,-0.03,1
9017,72.7,-2.14,0.48,4.7,2.25,1.7,0.0,1
9018,72.91,-1.8,-1.24,4.7,2.1,1.72,-0.03,1
9019,73.15,-1.7,0.51,4.7,2.02,1.66,-0.03,1
9020,73.24,-1.15,-0.37,4.7,2.0,1.85,0.0,1
9021,73.23,-0.97,0.54,4.7,2.3,1.7,0.0,1
9022,73.29,-0.53,-1.22,4.7,2.17,1.75,0.0,1
9023,73.33,-0.38,0.36,4.7,2.19,1.86,0.0,1
9024,73.41,-0.05,-1.13,4.74,2.03,1.72,-0.0,1
9025,73.45,0.07,-0.37,4.75,2.06,1.72,-0.01,1
9026,73.27,0.43,-0.37,4.7,2.25,1.73,0.0,1
9027,73.28,0.5,0.33,4.7,2.17,1.87,0.0,1
9028,72.55,1.34,-0.38,4.7,2.08,1.75,0.0,1
9029,72.5,1.43,-0.32,4.7,2.0,1.72,0.0,1
9030,72.22,1.51,-0.37,4.7,2.42,1.75,0.0,1
9031,72.0,1.52,-0.31,4.7,2.0,1.7,0.0,1
9032,71.88,1.78,-1.21,4.7,2.08,1.7,0.0,1
9033,71.58,1.59,-0.31,4.7,2.09,1.7,0.0,1
9034,71.41,1.6,-0.29,4.7,2.03,1.7,0.0,1
9035,71.15,1.58,0.32,4.7,2.05,1.94,0.0,1
9036,70.96,1.72,-0.37,4.7,2.05,1.78,0.0,1
9037,70.77,1.63,0.53,4.77,2.11,1.67,-0.0,1
9038,70.54,1.71,-1.04,4.76,1.95,1.66,-0.01,1
9039,70.23,1.67,0.43,4.7,2.0,1.7,0.0,1
9040,68.81,1.8,-0.32,4.7,2.21,1.7,0.0,1
9041,68.45,1.78,0.45,4.7,2.08,1.7,0.06,1
9042,68.26,1.9,-0.26,4.7,2.14,1.7,0.06,1
9043,67.89,1.62,0.45,4.7,2.0,1.7,0.0,1
9044,67.72,1.72,-0.36,4.7,2.0,1.7,0.06,1
9045,67.38,1.63,0.83,4.7,2.34,2.14,0.06,1
9046,67.05,1.46,-0.37,4.7,2.08,1.7,0.0,1
9047,66.87,1.44,0.41,4.7,2.25,1.7,0.05,1
9048,66.67,1.21,-0.4,4.75,1.83,1.69,-0.0,1
9049,66.25,1.01,0.36,4.7,2.11,1.7,0.03,1
9050,66.17,0.82,-0.07,4.78,2.03,1.72,-0.0,1
9051,64.76,0.68,0.28,4.7,2.0,1.75,0.0,1
9052,64.55,0.77,-0.33,4.7,2.12,1.7,0.0,1
9053,64.4,0.83,0.39,4.7,2.11,1.75,0.05,1
9054,64.13,0.62,-0.26,4.7,2.0,1.7,0.0,1
9055,64.1,0.8,0.26,4.72,1.9,1.7,0.0,1
9056,63.8,0.88,-0.36,4.7,2.21,1.7,0.0,1
9057,63.61,0.96,0.32,4.7,2.0,1.71,0.03,1
9058,63.4,1.03,-0.27,4.7,2.13,1.7,0.0,1
9059,63.27,1.12,0.35,4.7,2.09,1.7,0.06,1
9060,63.04,1.18,-0.38,4.7,2.11,1.7,0.0,1
9061,62.89,1.12,0.31,4.7,2.0,1.87,0.0,1
9062,62.62,1.54,-0.39,4.7,2.0,1.7,0.09,1
9063,62.03,1.55,-0.32,4.7,2.0,1.7,0.06,1
9064,61.88,1.44,0.8,4.71,1.84,1.9,0.01,1
9065,61.72,1.52,-0.3,4.7,2.0,1.7,0.0,1
9066,61.51,1.5,0.24,4.78,1.83,1.89,0.04,1
9067,61.28,1.62,-0.36,4.7,2.0,1.7,0.03,1
9068,61.08,1.53,0.3,4.7,2.08,1.7,0.06,1
9069,61.02,1.52,-0.29,4.7,2.0,1.7,0.06,1
9070,60.81,1.39,-0.38,4.7,2.0,1.7,0.03,1
9071,60.6,1.22,0.22,4.7,2.13,1.89,0.0,1
9072,60.5,1.32,0.37,4.7,2.0,1.7,0.0,1
9073,60.38,1.3,-0.24,4.7,2.08,1.7,0.0,1
9074,60.13,1.39,0.17,4.7,2.0,1.93,0.06,1
9075,59.69,1.1,-0.36,4.7,2.0,1.7,0.0,1
9076,59.65,1.21,0.68,4.7,2.09,2.02,0.06,1
9077,59.61,1.01,-0.23,4.7,2.0,1.7,0.0,1
9078,59.6,0.95,0.14,4.7,2.0,1.81,0.0,1
9079,59.54,0.93,-0.41,4.7,2.0,1.7,0.0,1
9080,59.39,0.78,0.36,4.7,2.0,1.9,0.03,1
9081,59.32,0.59,-0.44,4.7,2.0,1.7,0.0,1
9082,59.34,0.44,0.74,4.7,2.0,1.9,0.0,1
9083,59.34,0.21,-0.36,4.7,2.0,1.7,0.0,1
9084,59.24,0.14,0.72,4.7,2.17,1.9,0.0,1
9085,59.12,0.15,-0.29,4.7,2.0,1.7,0.0,1
9086,58.98,-0.31,-0.3,4.7,2.0,1.7,0.0,1
9087,59.04,-0.29,0.36,4.7,2.0,1.72,0.0,1
9088,59.07,-0.29,0.02,4.71,2.0,2.0,-0.02,1
9089,58.96,-0.37,0.64,4.7,2.09,1.98,0.0,1
9090,59.02,-0.35,-0.36,4.7,2.0,1.7,0.0,1
9091,58.94,-0.4,0.71,4.7,2.05,1.89,0.0,1
9092,59.0,-0.27,-0.1,4.7,2.0,1.7,0.0,1
9093,59.04,-0.4,0.27,4.7,2.08,1.84,0.0,1
9094,59.02,-0.29,-0.36,4.7,2.0,1.7,0.0,1
9095,58.9,-0.39,0.16,4.7,2.0,1.9,0.0,1
9096,58.94,-0.4,-0.3,4.7,2.0,1.69,0.0,1
9097,59.03,-0.49,0.18,4.73,2.0,1.98,0.0,1
9098,59.0,-0.34,0.41,4.7,2.1,1.93,0.0,1
9099,59.03,-0.28,-0.59,4.78,1.87,1.98,0.0,1
9100,59.06,-0.36,0.48,4.7,2.08,1.88,0.0,1
9101,58.87,-0.24,-0.36,4.7,2.0,1.7,0.0,1
9102,58.93,-0.26,0.6,4.75,1.99,1.98,-0.0,1
9103,58.9,-0.2,-0.8,4.7,2.06,1.7,0.0,1
9104,58.86,-0.33,0.41,4.7,2.0,1.8,0.0,1
9105,58.84,-0.35,-0.41,4.7,2.0,1.7,0.0,1
9106,58.84,-0.35,0.11,4.7,2.13,1.84,0.0,1
9107,58.81,-0.28,-0.59,4.72,1.86,1.97,0.0,1
9108,58.77,-0.37,0.04,4.7,2.0,2.06,0.0,1
9109,58.3,-0.35,-0.42,4.7,2.0,1.7,0.0,1
9110,58.1,-0.26,0.69,4.7,2.0,1.87,0.0,1
9111,57.98,-0.14,-0.58,4.7,2.0,1.98,0.0,1
9112,58.04,-0.16,0.77,4.7,2.0,1.76,0.0,1
9113,57.65,-0.11,-0.58,4.7,2.0,1.96,0.0,1
9114,57.74,-0.09,0.21,4.7,2.03,1.7,0.0,1
9115,57.65,0.02,-0.39,4.76,1.94,1.71,-0.0,1
9116,57.41,0.05,0.06,4.7,2.0,1.91,0.03,1
9117,57.41,0.2,-0.32,4.72,1.81,1.42,-0.0,1
9118,57.25,0.24,0.09,4.77,1.93,2.04,0.0,1
9119,57.08,0.43,-0.56,4.7,2.0,1.98,0.03,1
9120,56.81,0.38,0.63,4.7,2.0,1.81,0.0,1
9121,56.48,0.87,-0.0,4.7,2.0,1.93,0.06,1
9122,56.5,0.78,0.74,4.7,2.0,1.76,0.06,1
9123,56.42,0.82,0.24,4.7,2.09,1.7,0.09,1
9124,56.36,0.72,0.75,4.7,2.0,1.79,0.0,1
9125,56.34,0.84,0.39,4.7,2.15,1.79,0.03,1
9126,56.24,1.0,0.13,4.7,2.0,1.79,0.06,1
9127,56.4,0.94,0.74,4.73,1.91,1.73,-0.0,1
9128,56.37,0.97,0.05,4.7,1.94,1.88,0.0,1
9129,56.37,1.07,0.74,4.7,2.0,1.7,0.0,1
9130,56.36,1.11,-0.55,4.7,2.17,1.96,0.03,1
9131,56.34,1.11,0.13,4.7,2.0,1.84,0.03,1
9132,56.34,1.32,0.02,4.7,2.0,1.91,0.09,1
9133,56.35,1.14,0.72,4.7,2.0,1.78,0.03,1
9134,56.38,1.25,0.04,4.7,2.0,1.9,0.06,1
9135,56.28,1.21,0.7,4.7,2.06,1.78,0.09,1
9136,56.33,1.1,0.15,4.7,2.0,1.7,0.06,1
9137,56.31,1.17,0.63,4.7,2.18,1.81,0.06,1
9138,56.37,1.32,0.02,4.78,1.81,1.91,0.09,1
9139,56.36,1.21,0.15,4.78,1.9,1.73,0.07,1
9140,56.26,1.44,0.01,4.7,2.0,1.94,0.06,1
9141,56.23,1.3,0.75,4.74,2.02,1.73,0.05,1
9142,56.28,1.6,0.14,4.7,2.0,1.7,0.06,1
9143,56.3,1.47,0.77,4.76,2.12,1.73,0.05,1
9144,56.0,1.7,0.64,4.7,2.14,1.88,0.09,1
9145,56.07,1.63,0.19,4.78,1.97,1.7,0.06,1
9146,55.84,1.85,0.45,4.7,2.0,1.76,0.06,1
9147,55.97,1.71,0.09,4.76,2.0,1.74,0.01,1
9148,55.63,1.97,0.78,4.7,2.12,1.79,0.06,1
9149,55.68,2.02,0.16,4.7,2.12,1.78,0.09,1
9150,55.59,2.15,0.65,4.7,2.15,1.78,0.09,1
9151,55.59,2.04,0.39,4.73,2.07,1.7,0.07,1
9152,55.36,2.15,0.4,4.71,2.04,1.7,0.06,1
9153,55.21,2.17,0.55,4.7,2.06,1.87,0.06,1
9155,54.86,2.19,0.13,4.7,2.0,1.75,0.06,1
9156,54.72,2.2,0.69,4.7,2.0,1.7,0.06,1
9157,54.59,2.03,0.73,4.76,1.95,1.67,0.07,1
9158,54.42,1.75,0.53,4.7,2.0,1.99,0.0,1
9159,54.29,1.87,0.05,4.7,2.0,1.81,0.06,1
9160,54.01,1.85,0.14,4.7,2.18,1.87,0.06,1
9161,54.08,1.9,0.78,4.7,2.0,1.7,0.06,1
9162,54.0,1.7,0.68,4.7,2.0,1.7,0.03,1
9163,53.79,1.78,0.66,4.7,2.0,1.7,0.03,1
9164,53.84,1.79,0.12,4.76,2.0,1.72,0.02,1
9165,53.63,1.77,0.85,4.7,2.0,1.7,0.03,1
9166,53.61,1.71,0.11,4.77,1.95,1.74,0.04,1
9167,53.37,1.64,0.66,4.7,2.0,1.7,0.03,1
9168,53.36,1.6,0.51,4.78,2.06,2.06,0.04,1
9169,53.2,1.58,0.78,4.73,1.9,1.63,0.04,1
9170,52.91,1.5,0.16,4.7,2.0,1.7,0.06,1
9171,52.67,1.78,0.05,4.7,2.0,1.78,0.06,1
9172,52.5,1.62,0.65,4.7,2.0,1.7,12.63,1
9173,52.52,1.47,0.23,4.7,2.17,1.69,0.03,1
9174,52.35,1.58,1.14,4.7,2.0,1.7,0.06,1
9191,24.17,-0.38,-0.27,4.71,1.94,1.8,0.01,1
9192,24.53,-0.3,-0.08,4.7,2.0,1.9,0.0,1
9194,25.3,-0.11,0.07,4.7,2.12,1.86,0.0,1
9196,26.1,0.01,0.01,4.78,1.94,1.85,-0.0,1
9197,26.17,0.09,-0.14,4.7,2.18,1.7,0.02,1
9198,26.54,0.14,0.12,4.7,2.0,1.7,0.0,1
9211,29.76,-0.02,-0.32,4.7,2.05,1.7,0.0,1
9212,30.31,0.02,0.18,4.7,2.08,1.87,0.0,1
9214,31.83,-0.04,0.17,6.2,2.16,1.95,0.0,1
9220,33.87,0.03,0.32,4.7,2.05,1.84,0.0,1
9223,35.21,-0.04,0.04,4.7,2.0,1.84,0.0,1
9223,134.35,-4.68,-0.81,4.7,2.0,1.7,0.0,1
9226,36.85,-0.2,0.15,4.7,2.08,1.7,0.0,1
9228,37.46,-0.36,0.56,4.76,1.98,1.62,-0.02,1
9229,33.35,-8.06,0.41,0.49,0.66,1.81,9.41,4
9229,37.61,-0.4,0.55,4.7,2.08,1.7,0.0,1
9229,134.64,-5.91,0.77,4.7,2.0,1.7,0.0,1
9234,18.06,-7.91,0.5,0.81,0.61,1.7,3.14,4
9234,38.36,-0.27,0.22,4.7,2.0,1.7,0.0,1
9234,133.97,-5.81,0.12,4.7,2.0,1.7,0.0,1
9235,38.44,-0.33,-0.01,4.7,2.0,2.04,0.0,1
9235,133.75,-5.55,0.83,4.7,2.0,1.7,0.0,1
9235,205.55,-7.95,3.65,4.7,2.0,1.7,0.0,1
9249,36.44,-0.15,0.18,4.7,2.0,2.35,0.0,1
9249,60.92,12.77,0.01,4.7,2.0,1.7,3.14,1
9249,119.28,-5.03,0.08,4.7,2.0,1.7,0.0,1
9250,36.1,-0.16,0.29,4.7,2.08,1.7,0.03,1
9250,47.83,12.68,0.11,3.84,1.95,1.52,3.14,1
9250,117.52,-5.04,1.94,4.7,2.0,1.7,0.0,1
9252,36.2,-0.11,0.65,4.7,2.11,1.7,0.0,1
9252,34.45,12.8,0.4,2.74,1.5,1.3,3.14,1
9252,115.74,-5.18,2.59,4.7,2.0,1.7,-0.03,1
9263,34.02,-0.16,0.99,4.7,2.0,1.7,0.0,1
9263,15.77,13.69,0.58,4.7,2.0,1.7,3.14,1
9263,34.19,16.9,0.75,4.7,2.0,1.7,3.14,1
9263,99.69,-8.47,1.96,4.7,2.0,1.7,-0.21,1
9267,33.37,-0.52,0.42,4.7,2.05,1.7,0.0,1
9268,33.18,-0.52,0.67,4.7,2.14,1.7,-0.03,1
9269,33.14,-0.48,0.52,4.7,2.06,1.7,0.0,1
9270,33.04,-0.51,0.59,4.7,2.0,1.7,0.0,1
9275,32.72,-0.53,0.36,4.7,2.0,1.7,0.0,1
9275,71.76,-0.7,-0.41,4.7,2.0,1.7,0.0,1
9328,20.04,-0.15,0.36,4.7,2.0,1.7,0.0,1
9396,56.3,6.14,-0.48,4.7,2.0,1.7,3.14,1
9397,50.54,6.06,-1.0,4.7,2.0,1.7,3.14,1
9398,44.75,6.26,0.11,4.7,2.0,1.7,3.14,1
9399,38.82,6.27,0.13,4.7,2.0,1.7,3.14,1
9400,32.8,6.32,-0.04,4.7,2.0,1.7,3.14,1
9402,20.85,6.34,0.16,4.72,1.9,1.48,3.12,1
9403,14.82,6.33,0.1,4.38,1.84,1.53,3.12,1
9406,76.61,-3.52,-1.0,4.7,2.0,1.7,-1.66,1
9408,71.31,-4.25,-1.27,4.7,2.0,1.7,-1.62,1
9409,68.49,-4.64,-0.27,4.7,2.0,1.84,-1.65,1
9426,19.78,-4.54,0.07,4.41,2.0,1.7,0.0,1
9426,59.96,-5.66,-1.0,4.7,2.0,1.7,0.03,1
9428,13.97,-4.52,0.21,4.7,2.0,1.7,0.0,1
9428,53.87,-5.57,-0.45,4.7,2.0,1.7,0.0,1
9438,18.13,-4.6,-0.25,4.19,1.78,1.33,0.05,1
9438,23.94,-4.55,-0.29,4.26,1.81,1.47,0.03,1
9439,15.25,-4.58,0.26,4.35,2.0,1.62,0.04,1
9439,21.16,-4.6,0.32,4.41,2.0,1.53,-0.01,1
9463,53.28,20.76,0.22,4.7,2.0,1.7,3.65,1
9464,50.15,19.06,-0.34,4.7,2.0,1.7,3.65,1
9465,47.32,17.15,0.38,4.7,2.21,1.7,3.53,1
9466,44.42,15.63,-0.47,4.7,2.0,1.7,3.59,1
9467,41.65,13.98,-0.42,4.7,2.28,1.7,0.33,1
9469,36.11,11.2,-0.06,4.78,1.72,1.42,3.42,1
9470,30.49,9.11,0.32,4.74,1.93,1.78,3.51,1
9471,27.74,7.99,-0.16,4.7,2.0,1.7,3.44,1
9472,25.18,6.98,0.13,4.7,2.0,1.7,3.32,1
9473,22.36,6.21,0.12,4.7,2.0,1.7,3.32,1
9474,19.79,5.54,0.43,4.7,2.0,1.7,3.29,1
9474,74.62,15.59,0.14,4.7,2.0,1.7,0.24,1
9475,17.03,4.99,0.39,4.7,2.05,1.76,3.32,1
9477,11.61,4.15,0.33,4.7,2.01,1.72,3.26,1
9494,46.53,-8.69,0.98,4.7,2.0,1.7,6.4,1
9495,45.94,-8.06,0.99,4.7,2.0,1.7,0.12,1
9496,45.24,-7.17,-0.46,4.7,2.0,1.7,0.18,1
9496,160.48,14.32,-2.74,4.7,2.0,1.7,0.21,1
9497,44.84,-6.68,0.92,4.7,2.0,1.7,6.43,1
9498,44.25,-6.07,0.22,4.7,2.0,1.7,0.21,1
9499,43.73,-5.58,0.41,4.7,2.0,1.7,0.12,1
9500,43.09,-5.18,-0.08,4.7,2.0,1.7,0.15,1
9500,163.06,17.62,-1.07,4.7,2.0,1.7,0.18,1
9501,42.58,-4.53,-0.12,4.7,2.0,1.7,0.3,1
9502,42.1,-4.26,-0.3,4.7,2.0,1.7,0.17,1
9503,41.54,-4.04,0.13,4.7,2.0,1.7,0.15,1
